zone,state,eaid,lga,urca_cat,hhid,q102,q103,q104,q105,q106,q107,q108,q109,q110,q201,q202,q203_1,q203_2,q203_3,q203_4,q204,q205,q206,q207_1,q207_2,q207_3,q208,q209,q210,q210_1,q211,q211__1,q211__2,q211__3,q211__4,q211__5,q211__6,q211__7,q211__8,q211__9,q211__10,q211__11,q211__12,q211__0,q211__96,q211_1,q212,q212_1,q213,q213_1,q213_1__1,q213_1__2,q213_1__96,q214,q214__1,q214__2,q214__3,q214__4,q214__5,q214__6,q214__7,q214__8,q214__9,q214__10,q214__11,q214__12,q214__13,q214__96,q215,q215_1,q215_2,q216,q216__1,q216__2,q216__3,q216__4,q216__5,q216__6,q216__7,q216__8,q216__9,q216__10,q216__11,q216__12,q216__13,q217,q217__1,q217__2,q217__3,q217__4,q217__5,q217__6,q217__7,q217__8,q217__9,q217__10,q217__11,q217__12,q217__13,q218,q219,q219__1,q219__2,q219__3,q219__4,q219__5,q219__6,q219__99,q219__96,q219__98,q219_1,q220,q220_1,q221,q221_1,q222,q223,q224,q224_1,q224_2,q301,q301__1,q301__2,q301__3,q301__4,q301__5,q301__6,q301__7,q301__8,q301__9,q301__10,q301__11,q301__12,q301__13,q301__14,q301__0,q301__96,q302,q303,q304_1,q304_2,q304_3,q304_4,q304_5,q304_6,q304_7,q304_8,q304_9,q304_10,q304_10__1,q304_10__2,q304_10__3,q304_10__4,q304_10__5,q304_10__6,q304_10__7,q304_10__0,q304_10__96,q305_1,q305_2,q305_3,q305_4,q305_5,q305_6,q305_7,q306_1,q306_2,q306_2__1,q306_2__2,q306_2__3,q306_2__4,q306_2__5,q306_2__6,q306_2__7,q306_2__8,q306_2__9,q306_2__10,q306_2__11,q306_2__12,q306_2__13,q306_3,q306_4,q306_5,q306_6,q306_7,q306_8,q306_9,q306_10,q306_11,q306_12,q307_1,q307_2,q307_2__1,q307_2__2,q307_2__3,q307_2__4,q307_2__5,q307_2__6,q307_2__7,q307_2__8,q307_2__9,q307_2__10,q307_2__11,q307_2__12,q307_2__13,q307_3,q307_4,q307_5,q307_6,q307_7,q307_8,q307_9,q307_10,q307_11,q307_12,q308,q309,q401,q401__1,q401__2,q401__3,q401__4,q401__5,q401__6,q401__99,q401__96,q401__98,q401_1,q402,q402__1,q402__2,q402__3,q402__4,q402__5,q402__6,q404,q404__1,q404__2,q404__3,q404__4,q404__5,q404__6,q404__7,q404__8,q404__9,q404__10,q404__11,q404__0,q404__96,q404_1,q405,q405_1,q405_1__1,q405_1__2,q405_1__3,q405_1__4,q405_1__5,q405_1__6,q405_1__7,q405_1__8,q405_1__9,q405_1__10,q405_1__11,q405_1__12,q405_1__13,q405_1__96,q405_2,q501,q501__1,q501__2,q501__3,q501__4,q501__5,q501__96,q503,q503__1,q503__2,q503__3,q503__4,q503__5,q503__6,q503__99,q503__96,q503__98,q503_1,q604_1,q604_2,q604_3,q604_4,q604_5,q604_6,natweight
North Central,Federal Capital Territory,FC_68,bwari,Town,acf750a7-b2a9-49ec-a568-e4b20e0cdb21,1,NA,1,1,30,5,NA,NA,NA,1,3,0,1,0,0,1,1,6,0,1,0,14,0,7,NA,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,2 3 4 5 7 8 9 10 11 12,0,1,1,1,1,0,1,1,1,1,1,1,0,8000,1,1,0,0,0,0,0,0,0,0,NA,10,NA,1,NA,99,99,2,NA,0,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3 4 5,0,0,1,1,1,0,0,0,0,0,0,0,0,12,7,12,0,1,99,99,1500,4,3,0,NA,1,1,0,0,0,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,2 11,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,99,99,99,4,99,99,0.026125622
North Central,Federal Capital Territory,FC_68,bwari,Town,1091f708-027d-4b85-971c-62c7badacf6e,1,NA,1,1,37,5,NA,NA,NA,1,1,0,0,1,0,1,1,6,0,0,1,22,0,7,NA,7 6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,1,1,0,0,0,0,0,0,0,0,NA,5,NA,1,NA,99,99,2,NA,0,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1 2 4 3 5,1,1,1,1,1,0,0,0,0,0,0,0,0,12,7,12,1,0,99,99,2500,3,3,0,NA,1,1,0,0,0,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,99,99,99,99,99,99,0.026125622
North Central,Federal Capital Territory,FC_68,bwari,Town,893cbfac-46ce-4d8f-944a-8ebfea212877,1,NA,1,1,48,1,NA,NA,NA,4,7,3,2,2,0,1,3,6,0,0,1,16,15,5,NA,7 5 8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,NA,1,2,1,2 1,1,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,2 3 4 5 6 8 9 10 11 12,0,1,1,1,1,1,0,1,1,1,1,1,0,5000,1,1,0,0,0,0,0,0,0,0,NA,17,NA,1,NA,1,4,1,0,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2 3 5 4,0,1,1,1,1,0,0,0,0,0,0,0,0,12,7,12,1,0,15000,4000,6000,2,2,0,NA,1 2,1,1,0,0,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,2 11,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,NA,3,3,4,4,3,2,0.026125622
North Central,Federal Capital Territory,FC_68,bwari,Town,7d1ad367-66bc-454c-8bf5-c4507a0f653a,1,NA,1,1,42,1,NA,NA,NA,2,4,1,1,1,0,1,2,6,0,0,0,14,22,6,NA,6 8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,7 8 6,0,0,0,0,0,1,1,1,0,0,0,0,0,1 2 3 4 5 9 10 11 12,1,1,1,1,1,0,0,0,1,1,1,1,0,4000,1,1,0,0,0,0,0,0,0,0,NA,5,NA,5,NA,2,4,2,NA,0,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2 3 4 5 6,0,1,1,1,1,1,0,0,0,0,0,0,0,10,7,14,1,1,99,99,3000,2,2,0,NA,1,1,0,0,0,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 5,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,NA,3,3,2,3,3,2,0.026125622
North Central,Federal Capital Territory,FC_68,bwari,Town,746a9d51-df86-4ab3-93d6-66c474649320,1,NA,1,2,40,8,NA,NA,NA,1,2,2,0,1,0,1,1,6,0,0,0,0,14,8,NA,8 7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12 11 10 9 8 7 6 5 4 3 2,0,1,1,1,1,1,1,1,1,1,1,1,0,3000,1,1,0,0,0,0,0,0,0,0,NA,23,NA,23,NA,99,99,2,NA,0,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2 3 4 5 6 7,0,1,1,1,1,1,1,0,0,0,0,0,0,10,7,14,0,1,99,99,800,3,2,0,NA,1,1,0,0,0,0,0,0,0,0,NA,1 3 6 2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,NA,2,3,2,3,99,99,0.026125622
South South,Rivers,RI_222,tai,<1hr to large city,ba7aabb7-5301-4a5f-86b6-71d829fe0cea,1,NA,1,1,46,1,NA,NA,NA,4,4,2,2,2,0,2,6,6,1,1,0,14,14,8,NA,8 7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,11 3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,1 12 11 4,1,0,0,1,0,0,0,0,0,0,1,1,0,12500,1,1,0,0,0,0,0,0,0,0,NA,96,Gokana,1,NA,2,2,1,1,NA,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,75000,3500,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,24,0,0,99,99,1500,3,3,0,NA,1,1,0,0,0,0,0,0,0,0,NA,1 3 2 4 6,1,1,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 2,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,NA,4,2,2,2,3,3,0.269222254
South South,Rivers,RI_226,gokana,<1hr to large city,c9c8c75f-68f0-4bc1-9e7b-8d687ab67f63,1,NA,2,2,38,1,1,44,1,3,5,0,1,2,0,1,3,6,0,0,0,21,21,5,NA,5 12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,1,1,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3 1,1,0,1,0,0,0,0,0,0,0,0,0,0,2 5 4 6 7,0,1,0,1,1,1,1,0,0,0,0,0,0,13500,1 2,1,1,0,0,0,0,0,0,0,NA,12,NA,1,NA,2,2,2,NA,1,1 6 5 7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,3000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4 1,1,0,0,1,0,0,0,0,0,0,0,0,0,22,2,10,0,1,99,99,99,99,99,1,2000,1,1,0,0,0,0,0,0,0,0,NA,1 2 3 4 6 5,1,1,1,1,1,1,10 11 8 2,0,1,0,0,0,0,0,1,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,NA,98,99,2,3,3,2,0.269222254
South South,Delta,DE_25,isoko_north,<1hr to int. city,75a2d266-09b7-4b07-a4cd-8f2fcedd6dba,1,NA,2,2,50,1,1,50,1,5,4,2,3,1,1,1,3,6,1,1,0,20,14,8,NA,1 2 6 8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6 7 8,0,0,0,0,0,1,1,1,0,0,0,0,0,12 11 10 2 3 4,0,1,1,1,0,0,0,0,0,1,1,1,0,8000,1,1,0,0,0,0,0,0,0,0,NA,17,NA,9,NA,2,2,2,NA,1,1 5 7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,5,80000,10000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,14,7,10,0,0,10000,15000,2000,3,3,1,1000,1 2,1,1,0,0,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 5,0,1,0,0,1,0,1 2,1,1,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,0.094780696
North Central,Kogi,KO_159,adavi,<1hr to int. city,7ad0bc95-8d32-4232-b663-dad66aa81cda,1,NA,1,1,40,1,NA,NA,NA,5,12,2,2,2,1,1,4,6,0,1,1,22,20,5,NA,1 5 4 8,1,0,0,1,1,0,0,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,11 1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4 5 6,0,0,0,1,1,1,0,0,0,0,0,0,0,12 11 10,0,0,0,0,0,0,0,0,0,1,1,1,0,25000,2 1,1,1,0,0,0,0,NA,0,0,NA,13,NA,13,NA,4,5,1,1,NA,1 5 6 7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,80000,7000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,15,0,0,10000,50000,4000,3,2,1,1900,1 2,1,1,0,0,0,0,NA,0,0,NA,1 4 6 3,1,0,1,1,0,1,2 10 11,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 5,0,1,0,0,1,0,1 2,1,1,0,0,0,0,NA,0,0,NA,4,2,3,1,3,4,0.080206247
North Central,Nassarawa,NA_181,karu,<1hr to large city,e2c44a0b-728b-4d5a-a8c4-ab781340d7c1,1,NA,1,1,70,2,NA,NA,NA,8,12,6,4,2,2,6,20,4,0,1,0,14,24,1,NA,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,1,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,8 9 7 6 5,0,0,0,0,1,1,1,1,1,0,0,0,0,1 3 4 2 10 11 12,1,1,1,1,0,0,0,0,0,1,1,1,0,20000,1 2,1,1,0,0,0,0,0,0,0,NA,96,Gwandara,96,Gwandara,5,5,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1 2 3 12 11 10,1,1,1,0,0,0,0,0,0,1,1,1,0,15,2,9,1,0,4000,40000,2000,2,4,1,2500,1,1,0,0,0,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,2 11 6,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,3,2,4,1,4,1,0.096762636
North Central,Nassarawa,NA_181,karu,<1hr to large city,17661a5b-273e-4a76-a11e-4357f17f4828,1,NA,1,1,40,2,NA,NA,NA,5,6,5,2,3,0,2,4,4,0,1,0,14,13,1,NA,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Politics,1,1,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,7 6 5 8,0,0,0,0,1,1,1,1,0,0,0,0,0,4 3 2 1 9 10 11 12,1,1,1,1,0,0,0,0,1,1,1,1,0,10000,1,1,0,0,0,0,0,NA,0,0,NA,96,Gwandara,96,Gwandara,5,5,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1 2 3 10 11 12,1,1,1,0,0,0,0,0,0,1,1,1,0,4,3,20,0,1,20000,15000,3000,1,1,1,2000,1,1,0,0,0,0,0,NA,0,0,NA,1 3 4 6,1,0,1,1,0,1,2 11,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,NA,2,2,4,1,4,1,0.096762636
North Central,Nassarawa,NA_181,karu,<1hr to large city,e640a40e-c5b0-4b48-ab4a-eb29614b67ba,1,NA,1,1,55,2,NA,NA,NA,7,6,3,4,3,0,3,6,4,0,1,0,24,24,1,NA,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,1,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,8 7 6 5 4 3,0,0,1,1,1,1,1,1,0,0,0,0,0,1 2 9 10 11 12,1,1,0,0,0,0,0,0,1,1,1,1,0,7000,1 2,1,1,0,0,0,0,NA,0,0,NA,96,Gwandara,96,Gwandara,5,5,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6 5 4 3 8 7,0,0,1,1,1,1,1,1,0,0,0,0,0,8,3,16,0,1,15000,23000,2000,2,2,1,1000,1,1,0,0,0,0,0,NA,0,0,NA,1 3 4 6,1,0,1,1,0,1,2 11 6,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,2,0,1,0,0,0,0,NA,0,0,NA,98,2,4,1,4,1,0.096762636
North Central,Nassarawa,NA_181,karu,<1hr to large city,c2da4b51-39a7-4a14-804f-73ce54907ea2,1,NA,1,1,50,2,NA,NA,NA,5,7,3,3,2,0,3,8,4,0,1,0,14,24,1,NA,1 4 8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,6 8 7,0,0,0,0,0,1,1,1,0,0,0,0,0,5 4 3 2 1 9 10 11 12,1,1,1,1,1,0,0,0,1,1,1,1,0,9000,1 2,1,1,0,0,0,0,NA,0,0,NA,96,Gwandara,96,Gwandara,5,5,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8 7 6,0,0,0,0,0,1,1,1,0,0,0,0,0,9,4,15,0,1,17000,30000,2000,2,3,1,1500,1,1,0,0,0,0,0,NA,0,0,NA,1 3 6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,2,0,1,0,0,0,0,NA,0,0,NA,2,2,4,1,4,2,0.096762636
North Central,Nassarawa,NA_187,lafia,<1hr to int. city,e5475f84-e534-4c7e-8405-6aa1f50d544f,1,NA,1,1,28,4,NA,NA,NA,2,7,0,1,1,0,2,2,6,1,0,1,23,0,6,NA,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,1 11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,9 10,0,0,0,0,0,0,0,0,1,1,0,0,0,1 2 3 6 5,1,1,1,0,1,1,0,0,0,0,0,0,0,10000,1,1,0,0,0,0,0,0,0,0,NA,5,NA,3,NA,99,99,2,NA,0,7 1 5 9 6,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,2,20000,10000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,19,0,0,99,25000,3000,4,1,1,2400,1,1,0,0,0,0,0,0,0,0,NA,1 2 3 4 5 6,1,1,1,1,1,1,11 2,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,4,2,3,1,3,4,0.080206247
North Central,Nassarawa,NA_181,karu,<1hr to large city,d2987d5c-d4a3-4a6d-b88e-1394fd0c6354,1,NA,1,1,29,1,NA,NA,NA,2,3,1,2,0,0,1,3,6,0,3,0,14,14,2,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8 9 7,0,0,0,0,0,0,1,1,1,0,0,0,0,10000,1,1,0,0,0,0,0,NA,0,0,NA,96,Gede,9,NA,5,5,3,NA,NA,1 7 4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,4,6,3,5,1,NA,NA,NA,4000,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,22,0,0,2000,2000,2000,2,1,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 4 6 2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,2,0,1,0,0,0,0,NA,0,0,NA,4,2,3,1,4,3,0.096762636
North Central,Nassarawa,NA_181,karu,<1hr to large city,5c435996-1ba5-4f7f-930e-56dc82a0de7f,1,NA,2,2,32,1,1,38,1,3,4,2,1,2,0,1,2,6,0,0,0,14,8,7,NA,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,9 8,0,0,0,0,0,0,0,1,1,0,0,0,0,12000,1 2,1,1,0,0,0,0,NA,0,0,NA,3,NA,3,NA,2,2,2,NA,0,1 5 7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,20000,6000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,0,0,99,10000,3000,2,1,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 2 4 3 6,1,1,1,1,0,1,2 11 10,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,2,0,1,0,0,0,0,NA,0,0,NA,4,2,3,2,4,4,0.096762636
